index,sentence,chapter,neg,neu,pos,compound,chapter_text,moving_avg_comp,chapter_author,chapter_text_num
8894,"When I sit thus abandoned and lost, I look at my wife walk about in the room with light and youthful tread, always occupied, always with something to attend to, involuntarily my eyes follow her every movement and I join in everything she does, and it ends with my finding myself once more in time, with time acquiring meaning for me, the moment again moving swiftly.",8,0.073,0.836,0.092,0.1027,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3004986666666667,Ethical,chapter 9:
8895," Yes, my good wise man, it is incredible what a natural virtuoso a woman is, she clarifies in the most interesting and beautiful way [this] problem [of time] that has cost many a philosopher his reason.",8,0.051,0.507,0.442,0.9629,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.301906,Ethical,chapter 9:
8896,"A problem for which in many philosophers, for all their prolixity, one searches for enlightenment in vain, she clarifies without further ado at any time of the day.",8,0.17,0.772,0.059,-0.5574,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.2963246666666667,Ethical,chapter 9:
8897,"She clarifies it as she clarifies many others, in a way that arouses the deepest admiration.",8,0.0,0.64,0.36,0.743,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.29898,Ethical,chapter 9:
8898,"Though not a husband of any long standing, I believe I could write a whole book on this topic.",8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3028106666666667,Ethical,chapter 9:
8899,"However, I won’t do that, but will recount a story to you which says a great deal to me.",8,0.0,0.761,0.239,0.7684,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.2980846666666667,Ethical,chapter 9:
8900,Somewhere in Holland there lived a scholar.,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.30629133333333336,Ethical,chapter 9:
8901,He was an orientalist and married.,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.29638800000000004,Ethical,chapter 9:
8902,One afternoon he fails to appear at mealtime in spite of being called.,8,0.36,0.64,0.0,-0.7351,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.29502733333333336,Ethical,chapter 9:
8903,"His wife waits expectantly with the food, she knows he is at home, and the longer this continues the less she can explain his absence.",8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.305674,Ethical,chapter 9:
8904,Finally she decides to go along to him herself and urge him to come.,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.303096,Ethical,chapter 9:
8905,"There he is, sitting alone in his study, nobody with him.",8,0.167,0.833,0.0,-0.25,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.29767333333333335,Ethical,chapter 9:
8906,He is absorbed in his oriental studies.,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.29664199999999996,Ethical,chapter 9:
8907,I can picture it.,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3055,Ethical,chapter 9:
8908,"She has bent down over him, put her arm round him, looked down at his book, then looking up at him, said, ‘Dear friend, why don’t you come along and eat?’ The scholar perhaps hardly had time to heed her words, but on seeing his wife he presumably replied, ‘Well, my girl, there can be no question of dinner, here is a diacritic I have never come across before – I have often seen the passage quoted but never in this way, and yet my edition is an excellent Dutch edition.",8,0.029,0.898,0.073,0.6542,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3079093333333333,Ethical,chapter 9:
8909,"Look at this dot here, it’s enough to drive one mad.’ I can imagine his wife looked at him half smiling, half deprecating, at such a little dot disturbing the domestic order, and the tale recounts that she replied, ‘Is that anything to make such a fuss of?",8,0.058,0.884,0.058,-0.0056,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.30917,Ethical,chapter 9:
8910,It isn’t worth wasting one’s breath on.’ No sooner said than done.,8,0.31,0.57,0.12,-0.4588,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.30906000000000006,Ethical,chapter 9:
8911,"She blows, and behold, the diacritic vanishes, for this remarkable dot was a grain of snuff.",8,0.0,0.779,0.221,0.6428,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.31037266666666674,Ethical,chapter 9:
8912,"The scholar hastens happily to the dinner-table, happy that the vowel point had disappeared, even happier in his wife.",8,0.069,0.543,0.388,0.8689,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3110533333333334,Ethical,chapter 9:
8913,Need I draw out the moral of this story?,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.30831600000000003,Ethical,chapter 9:
8914,"Had that scholar not been married he might have gone crazy, and maybe taken several orientalists with him for I have no doubt that he would have raised an outcry in the literature.",8,0.151,0.793,0.056,-0.5559,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3144526666666667,Ethical,chapter 9:
8915,"That, you see, is why I say one should live on good terms with the opposite sex, for, between ourselves, a young girl clarifies everything and gives not a fig for the whole Academic Senate, and if one is on good terms with her, one is happy in her enlightenment, but if not she makes fun of one.",8,0.055,0.825,0.12,0.284,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3208253333333334,Ethical,chapter 9:
8916,But this story also teaches how one can live on good terms with her.,8,0.0,0.772,0.228,0.5927,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3269066666666667,Ethical,chapter 9:
8917,"Had the scholar not been married, had he been an aestheticist with all the resources at his disposal, he might have been the lucky one to whom that child prodigy wished to belong.",8,0.0,0.92,0.08,0.4215,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.32579800000000003,Ethical,chapter 9:
8918,He would not have married; their feelings would have been too exclusive for that.,8,0.0,0.897,0.103,0.128,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.33085533333333333,Ethical,chapter 9:
8919,"He would have built her a palace and spared no refinement to make her life rich in enjoyment, he would have visited her in her castle, for that was how she wished it to be; with erotic coquetry he would have made the journey to her on foot while his valets followed in a carriage, bringing rich and costly gifts.",8,0.052,0.793,0.156,0.8481,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.33347466666666664,Ethical,chapter 9:
8920,In his oriental studies he would also have stumbled upon that remarkable diacritic.,8,0.0,0.769,0.231,0.5574,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.33139466666666667,Ethical,chapter 9:
8921,He would have stared at it without being able to explain it.,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.332352,Ethical,chapter 9:
8922,"However, the moment had come to visit the beloved.",8,0.0,0.708,0.292,0.5106,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.337356,Ethical,chapter 9:
8923,"He would have cast aside this care, for how could he fittingly visit one who loved him with thoughts of anything but her charm and his own love?",8,0.0,0.629,0.371,0.9346,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.34254466666666666,Ethical,chapter 9:
8924,"He would have made himself all amiability, he would have been more fascinating than ever, pleased her beyond measure, because his voice bore the faint echo of many passions, and he had to make gaiety the victor over his despondency.",8,0.042,0.752,0.207,0.8357,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3342893333333333,Ethical,chapter 9:
8925,"But when at dawn he left her, when he had thrown her the last kiss and sat now in his carriage, his brow was darkened.",8,0.0,0.866,0.134,0.5719,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3341173333333334,Ethical,chapter 9:
8926,He came home.,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3393293333333333,Ethical,chapter 9:
8927,"The shutters in his study were closed, the lamps lit, he declined to be disrobed but sat on and stared at that dot that he could not explain.",8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.34386533333333336,Ethical,chapter 9:
